LAMMPS INPUT FILE FOR ethane_ua_system
	750 atoms
	375 bonds
	0 angles
	0 dihedrals
	0 impropers
	1 atom types
	1 bond types
	0 angle types
	0 dihedral types
	0 improper types
  0   49.999957 xlo xhi
  0   49.607298 ylo yhi
  0   49.580032 zlo zhi

Masses

	1	15.035	# ch3

Atoms

	56	28	1	0	47.728816	6.947691	48.038879
	57	29	1	0	22.919299	36.032952	29.219159
	58	29	1	0	23.17888	36.150608	30.732558
	59	30	1	0	38.621945	8.760406	46.107628
	60	30	1	0	38.759201	7.78139	44.926828
	61	31	1	0	36.85669	21.600548	11.424762
	62	31	1	0	36.81501	21.603485	9.885329
	63	32	1	0	36.65276	13.549311	44.900713
	64	32	1	0	36.487185	13.147529	43.423298
	65	33	1	0	40.846935	33.966789	18.403978
	66	33	1	0	41.1364	34.488721	16.984331
	67	34	1	0	34.293759	49.342404	30.73062
	68	34	1	0	33.133886	49.607298	31.708437
	69	35	1	0	37.701053	6.312506	4.664348
	70	35	1	0	38.629024	5.467946	5.557202
	71	36	1	0	18.515965	42.638597	10.481616
	72	36	1	0	17.442862	41.602209	10.099579
	73	37	1	0	16.441752	11.793631	28.207311
	74	37	1	0	16.880105	12.917644	29.164412
	75	38	1	0	19.041374	30.311581	28.173113
	76	38	1	0	19.100746	29.643126	26.787024
	77	39	1	0	14.835707	11.658418	35.343028
	78	39	1	0	15.486754	11.661498	33.947418
	79	40	1	0	24.018748	33.008097	7.485964
	80	40	1	0	23.545361	32.6749	8.913018
	81	41	1	0	42.074405	16.927638	32.502916
	82	41	1	0	41.35075	16.933856	31.143547
	83	42	1	0	8.901113	16.343579	41.870318
	84	42	1	0	8.102205	15.779968	40.680491
	85	43	1	0	40.114354	47.527833	40.565912
	86	43	1	0	39.139199	48.648593	40.160241
	87	44	1	0	46.179538	40.487564	41.605127
	88	44	1	0	47.659211	40.743431	41.946743
	89	45	1	0	4.042347	18.365696	19.743262
	90	45	1	0	3.331378	17.045313	19.39296
	91	46	1	0	22.285642	25.713846	14.445019
	92	46	1	0	22.228473	25.883	15.974633
	93	47	1	0	47.374645	7.550984	16.611382
	94	47	1	0	47.884572	7.792044	18.044373
	95	48	1	0	37.664732	30.318275	35.500849
	96	48	1	0	37.48512	29.730795	34.088685
	97	49	1	0	4.741809	30.656821	38.26935
	98	49	1	0	3.693011	29.879346	37.452554
	99	50	1	0	43.559003	30.007916	36.423604
	100	50	1	0	43.15414	30.529296	37.814952
	101	51	1	0	28.361905	1.955321	10.615027
	102	51	1	0	28.594703	1.930218	12.137123
	103	52	1	0	2.765211	23.598333	2.200539
	104	52	1	0	3.931703	23.343065	3.173028
	105	53	1	0	23.748926	15.104735	39.651213
	106	53	1	0	24.410943	16.480667	39.851578
	107	54	1	0	41.779084	49.572409	39.040292
	108	54	1	0	41.613997	49.553332	40.571299
	109	55	1	0	39.360118	31.832547	17.717796
	110	55	1	0	37.838136	31.838579	17.482989
	111	56	1	0	22.905556	19.207098	38.771257
	112	56	1	0	21.421294	19.122635	39.173041
	113	57	1	0	39.314452	38.037653	2.42349
	114	57	1	0	39.408048	38.183696	3.953689
	115	58	1	0	31.130862	33.129634	8.326587
	116	58	1	0	31.156236	33.080327	9.865588
	117	59	1	0	4.315394	42.737366	24.610525
	118	59	1	0	4.597136	42.683186	26.123564
	119	60	1	0	22.868003	23.326422	9.135373
	120	60	1	0	22.246031	23.629723	7.759597
	121	61	1	0	31.451849	3.420511	22.563593
	122	61	1	0	31.097226	3.743019	24.027092
	123	62	1	0	18.479995	23.239946	41.468279
	124	62	1	0	17.954251	23.499656	42.892268
	125	63	1	0	49.721864	15.732811	19.717367
	126	63	1	0	49.557153	15.869117	21.242454
	127	64	1	0	2.886132	41.176133	41.441359
	128	64	1	0	3.143787	42.405644	40.550565
	129	65	1	0	39.011087	12.37246	44.485617
	130	65	1	0	39.405513	13.805137	44.081308
	131	66	1	0	13.183324	24.235918	14.96494
	132	66	1	0	12.28304	24.250775	16.214287
	133	67	1	0	40.799777	22.019675	20.038828
	134	67	1	0	42.0914	21.925789	20.872192
	135	68	1	0	16.14414	4.934498	39.660393
	136	68	1	0	15.313845	5.919634	38.816759
	137	69	1	0	21.571036	27.536064	22.353481
	138	69	1	0	22.737424	26.797201	23.035553
	139	70	1	0	44.135801	13.025572	43.454236
	140	70	1	0	44.936371	13.250624	42.158072
	141	71	1	0	16.331267	22.172909	25.544466
	142	71	1	0	15.755521	21.034022	26.406471
	143	72	1	0	49.086503	25.541423	15.95386
	144	72	1	0	48.852285	25.196983	14.47126
	145	73	1	0	32.906583	10.446828	3.532322
	146	73	1	0	32.347399	9.273389	2.706518
	147	74	1	0	29.507746	19.264475	44.63581
	148	74	1	0	28.458804	19.102766	43.519938
	149	75	1	0	6.301155	6.73273	48.352154
	150	75	1	0	6.91381	8.0614	48.832663
	151	76	1	0	6.49129	8.226295	33.089594
	152	76	1	0	5.443987	8.421939	34.201565
	153	77	1	0	28.486411	9.542174	3.448048
	154	77	1	0	28.209699	8.489576	2.358522
	155	78	1	0	36.049625	10.305929	43.671254
	156	78	1	0	35.109365	10.901226	44.73574
	157	79	1	0	36.64019	14.120293	41.493969
	158	79	1	0	37.907891	14.659765	42.182085
	159	80	1	0	10.109072	20.10618	14.96319
	160	80	1	0	9.8456	21.228319	15.984458
	161	81	1	0	38.98265	30.692457	23.66844
	162	81	1	0	39.423096	29.899224	24.912783
	163	82	1	0	12.400073	2.910828	27.071346
	164	82	1	0	12.627471	1.428976	26.719202
	165	83	1	0	15.168631	5.20758	4.437051
	166	83	1	0	15.171098	5.207239	2.897053
	167	84	1	0	22.033462	46.289888	37.780458
	168	84	1	0	21.983286	46.447017	39.311599
	169	85	1	0	49.027196	15.902788	37.987254
	170	85	1	0	49.0211	15.846775	36.448285
	171	86	1	0	40.397823	11.273091	19.719531
	172	86	1	0	39.548159	10.783346	20.90689
	173	87	1	0	25.828423	27.148477	8.77126
	174	87	1	0	24.81695	27.94562	9.615702
	175	88	1	0	42.385384	17.90035	9.438335
	176	88	1	0	43.147189	17.83851	8.101388
	177	89	1	0	23.193717	38.278622	42.369347
	178	89	1	0	24.442544	37.437368	42.692337
	179	90	1	0	26.008233	33.401608	10.762898
	180	90	1	0	25.428359	33.811967	12.129263
	181	91	1	0	34.619983	9.790256	35.174555
	182	91	1	0	34.1173	9.423891	36.583344
	183	92	1	0	23.179982	4.654178	16.996564
	184	92	1	0	23.3625	4.837443	18.514688
	185	93	1	0	5.434776	48.082968	7.225417
	186	93	1	0	3.975065	48.162329	7.709716
	187	94	1	0	19.44321	28.548644	3.548222
	188	94	1	0	19.442504	28.549474	2.008223
	189	95	1	0	20.16821	3.479491	45.878726
	190	95	1	0	19.432298	2.797059	44.710685
	191	96	1	0	9.698036	34.60244	47.543157
	192	96	1	0	10.826341	35.642469	47.413273
	193	97	1	0	27.138302	8.719928	47.838767
	194	97	1	0	26.56458	9.108684	46.463517
	195	98	1	0	29.505126	31.627224	21.592286
	196	98	1	0	28.02805	31.97081	21.324337
	197	99	1	0	44.283556	27.377917	29.238071
	198	99	1	0	44.098401	27.063335	27.741957
	199	100	1	0	46.281877	31.256769	2.039044
	200	100	1	0	45.788869	31.326758	3.496317
	201	101	1	0	22.788626	43.324117	37.122095
	202	101	1	0	21.744627	44.260078	36.485195
	203	102	1	0	49.446404	31.818283	12.920574
	204	102	1	0	49.999957	30.730638	13.859833
	205	103	1	0	24.181439	23.486888	41.421043
	206	103	1	0	24.865335	24.779598	40.938563
	207	104	1	0	31.507314	0.406366	24.45704
	208	104	1	0	31.23653	1.474095	25.533252
	209	105	1	0	26.012963	28.267696	28.043874
	210	105	1	0	26.00397	28.170647	29.580787
	211	106	1	0	14.574097	40.271664	40.053118
	212	106	1	0	14.170571	39.704548	38.679384
	213	107	1	0	19.460413	28.163101	9.676103
	214	107	1	0	20.268919	28.393347	10.966415
	215	108	1	0	9.678012	42.713015	35.614484
	216	108	1	0	8.962179	42.697191	34.251057
	217	109	1	0	24.201304	5.583507	40.457671
	218	109	1	0	23.461932	5.59937	41.808477
	219	110	1	0	4.756076	34.464915	40.063016
	220	110	1	0	4.833447	34.439848	38.525165
	221	111	1	0	16.472236	38.38048	26.873546
	222	111	1	0	16.293555	38.319137	25.345178
	223	112	1	0	4.232333	17.387177	23.808846
	224	112	1	0	3.310859	17.237003	25.033564
	225	113	1	0	23.668428	40.287543	26.780627
	226	113	1	0	23.513937	41.307723	27.923853
	227	114	1	0	4.43795	47.829885	10.885455
	228	114	1	0	3.010811	47.305683	10.640331
	229	115	1	0	37.197297	45.401956	12.657058
	230	115	1	0	37.153297	45.174448	14.179524
	231	116	1	0	15.992414	26.904011	33.376102
	232	116	1	0	16.355854	25.912496	32.255205
	233	117	1	0	24.727616	27.552961	35.967595
	234	117	1	0	25.362477	28.340555	34.806455
	235	118	1	0	49.220047	25.086835	24.902011
	236	118	1	0	49.820087	26.284225	24.141874
	237	119	1	0	2.346639	32.675139	28.264974
	238	119	1	0	3.875419	32.515441	28.359463
	239	120	1	0	31.101233	42.818701	18.791669
	240	120	1	0	31.031429	42.110918	20.157601
	241	121	1	0	10.460371	39.722801	7.96706
	242	121	1	0	10.865366	40.42609	6.658258
	243	122	1	0	2.771679	41.766633	28.046544
	244	122	1	0	3.243013	41.367481	29.457261
	245	123	1	0	34.91011	2.699619	20.879822
	246	123	1	0	35.896379	1.829315	21.680724
	247	124	1	0	38.996036	45.462879	9.584617
	248	124	1	0	38.3002	46.305429	8.49948
	249	125	1	0	1.493224	46.138485	23.123811
	250	125	1	0	2.120096	46.139826	24.530449
	251	126	1	0	11.229472	49.544687	24.168791
	252	126	1	0	11.568339	48.424191	25.169419
	253	127	1	0	34.244163	43.453948	2.032542
	254	127	1	0	35.11979	44.546122	2.67444
	255	128	1	0	15.908652	14.865277	28.232455
	256	128	1	0	16.006143	16.212105	27.492084
	257	129	1	0	21.247226	21.263589	21.495308
	258	129	1	0	20.51442	22.464352	20.868599
	259	130	1	0	12.62703	31.652214	24.71294
	260	130	1	0	12.915663	32.016598	26.181108
	261	131	1	0	1.394804	38.407757	38.10491
	262	131	1	0	2.19505	39.692825	38.387412
	263	132	1	0	36.153172	37.447361	14.505505
	264	132	1	0	35.515666	37.877994	15.839575
	265	133	1	0	14.083015	6.637368	49.314028
	266	133	1	0	13.775513	7.196983	47.912645
	267	134	1	0	25.307808	7.122544	9.294522
	268	134	1	0	24.744692	6.467175	8.01977
	269	135	1	0	13.711995	33.495928	10.580862
	270	135	1	0	13.860055	33.317484	12.103306
	271	136	1	0	37.455991	4.430722	7.352074
	272	136	1	0	36.709357	3.174193	7.837123
	273	137	1	0	15.75093	9.800534	14.755484
	274	137	1	0	16.722544	8.829641	14.059111
	275	138	1	0	29.743491	18.033384	7.296838
	276	138	1	0	29.533071	17.542375	5.852459
	277	139	1	0	15.171977	1.59726	49.330544
	278	139	1	0	15.921679	1.669684	47.987301
	279	140	1	0	26.299402	8.090068	37.871348
	280	140	1	0	26.246732	8.076857	39.410391
	281	141	1	0	10.984048	35.894152	42.291274
	282	141	1	0	11.760956	36.058697	43.61072
	283	142	1	0	39.994461	1.435281	18.133762
	284	142	1	0	38.90303	2.224891	18.880015
	285	143	1	0	44.726374	10.208407	15.177915
	286	143	1	0	45.921639	10.964709	14.56886
	287	144	1	0	29.455096	29.564881	12.855552
	288	144	1	0	28.926968	28.326969	13.604054
	289	145	1	0	15.899944	33.266139	44.405154
	290	145	1	0	16.447414	33.357732	45.841638
	291	146	1	0	22.698417	25.560311	28.562569
	292	146	1	0	22.658198	25.574348	30.10198
	293	147	1	0	46.472237	10.540285	42.386535
	294	147	1	0	45.128697	10.697628	43.122568
	295	148	1	0	1.169267	22.435107	43.363486
	296	148	1	0	2.000088	21.896697	44.543084
	297	149	1	0	18.599473	11.046079	10.842948
	298	149	1	0	19.605638	11.140984	12.00494
	299	150	1	0	13.871364	6.230658	7.88174
	300	150	1	0	14.53889	5.090682	8.673234
	301	151	1	0	34.560709	23.42317	17.149103
	302	151	1	0	35.872703	23.897111	16.496683
	303	152	1	0	21.070008	32.206428	7.970054
	304	152	1	0	19.721994	32.317109	8.706402
	305	153	1	0	4.429028	46.258384	1.399847
	306	153	1	0	4.474468	46.419103	2.930763
	307	154	1	0	44.417997	5.490697	48.072138
	308	154	1	0	44.120453	5.394137	49.580032
	309	155	1	0	7.798671	21.622433	30.495013
	310	155	1	0	7.742614	21.622	32.033993
	311	156	1	0	14.171046	11.693503	27.43796
	312	156	1	0	14.211995	11.609212	25.900813
	313	157	1	0	9.78569	10.624867	47.819062
	314	157	1	0	9.806064	10.625316	49.358927
	315	158	1	0	21.359068	38.582244	47.734208
	316	158	1	0	22.342963	38.81006	46.571603
	317	159	1	0	24.418426	25.677719	25.120649
	318	159	1	0	24.814635	25.993475	26.574924
	319	160	1	0	49.133628	27.15423	2.045086
	320	160	1	0	48.76533	25.843008	1.3263
	321	161	1	0	31.768825	38.621227	40.534792
	322	161	1	0	32.696499	38.989496	41.707566
	323	162	1	0	17.026393	11.812746	31.209355
	324	162	1	0	15.850642	11.056291	31.855099
	325	163	1	0	38.586561	42.192972	7.937779
	326	163	1	0	39.527263	42.873417	6.926011
	327	164	1	0	12.143296	21.807887	6.881938
	328	164	1	0	12.203007	21.379853	8.360053
	329	165	1	0	17.110848	15.709665	22.936831
	330	165	1	0	16.205882	15.572463	24.175302
	331	166	1	0	4.223158	22.702612	13.135063
	332	166	1	0	3.38482	23.455338	14.184918
	333	167	1	0	25.352235	19.206266	26.187752
	334	167	1	0	25.927715	19.412814	24.77433
	335	168	1	0	23.530794	28.751711	4.055721
	336	168	1	0	24.191965	27.700212	4.966107
	337	169	1	0	32.488776	4.795868	9.586988
	338	169	1	0	31.759302	5.30638	8.330467
	339	170	1	0	22.474909	46.821343	3.06174
	340	170	1	0	21.184432	46.054807	3.406259
	341	171	1	0	36.301136	41.971965	7.886142
	342	171	1	0	36.545119	40.999504	9.055069
	343	172	1	0	22.390495	21.487358	11.687292
	344	172	1	0	22.525274	22.789588	12.498237
	345	173	1	0	48.2378	11.04358	39.809403
	346	173	1	0	49.544895	11.801728	40.106578
	347	174	1	0	45.885661	20.424262	37.81702
	348	174	1	0	45.323761	19.150243	37.159188
	349	175	1	0	2.763196	4.436152	20.488276
	350	175	1	0	3.40814	3.577531	21.592095
	351	176	1	0	0.823343	8.327333	8.632614
	352	176	1	0	0.878401	9.84075	8.912148
	353	177	1	0	12.144402	39.882563	47.962714
	354	177	1	0	11.944438	39.265501	46.565986
	355	178	1	0	34.534106	31.350028	20.676917
	356	178	1	0	33.699755	30.06814	20.856421
	357	179	1	0	4.783263	0.81442	5.451601
	358	179	1	0	4.707632	2.025824	6.399431
	359	180	1	0	29.577932	35.416063	46.399515
	360	180	1	0	28.924528	36.463727	45.479154
	361	181	1	0	35.25981	14.244953	25.433459
	362	181	1	0	35.200689	14.337324	23.897369
	363	182	1	0	46.976348	42.222946	18.35913
	364	182	1	0	46.718715	40.74494	18.706583
	365	183	1	0	5.172784	21.149627	29.860145
	366	183	1	0	3.805095	21.618545	30.390373
	367	184	1	0	44.158938	18.429932	31.524672
	368	184	1	0	44.042211	18.311447	29.99368
	369	185	1	0	15.27725	11.500327	3.79918
	370	185	1	0	16.697726	11.891545	4.247283
	371	186	1	0	35.952659	9.139877	48.158208
	372	186	1	0	35.929133	9.379586	46.63716
	373	187	1	0	36.946926	0.170012	27.845496
	374	187	1	0	36.967291	0.767225	26.426158
	375	188	1	0	26.838946	13.721646	30.839652
	376	188	1	0	26.097431	14.651793	29.861601
	377	189	1	0	48.141964	20.233732	26.096056
	378	189	1	0	47.101454	19.375015	25.353396
	379	190	1	0	23.014944	22.524845	25.597881
	380	190	1	0	23.054876	22.160594	27.093651
	381	191	1	0	0.587239	29.356937	8.019254
	382	191	1	0	0.297714	30.701021	8.71295
	383	192	1	0	10.81082	11.224545	7.698408
	384	192	1	0	10.860149	12.259078	6.558712
	385	193	1	0	7.593156	28.03328	37.837917
	386	193	1	0	6.667565	27.72553	36.646208
	387	194	1	0	45.344481	29.767156	48.710103
	388	194	1	0	45.86654	28.540283	49.480711
	389	195	1	0	6.913982	16.383151	44.801754
	390	195	1	0	8.120023	17.054049	45.485099
	391	196	1	0	18.826822	23.98845	31.610245
	392	196	1	0	17.740961	22.922704	31.848343
	393	197	1	0	38.653757	37.774149	48.248989
	394	197	1	0	38.761722	37.32892	46.778712
	395	198	1	0	37.199238	40.472383	3.796919
	396	198	1	0	37.206695	40.48235	2.25697
	397	199	1	0	39.396651	24.017063	10.393158
	398	199	1	0	39.512198	23.705989	11.896981
	399	200	1	0	48.344685	30.132606	48.057075
	400	200	1	0	47.344434	30.936636	48.90833
	401	201	1	0	21.52396	40.415851	42.171616
	402	201	1	0	21.518627	41.222756	40.859947
	403	202	1	0	46.267814	43.200186	44.442916
	404	202	1	0	46.193824	43.132429	42.906188
	405	203	1	0	5.0754	2.24205	38.798965
	406	203	1	0	4.059278	1.086377	38.739667
	407	204	1	0	11.720809	41.662934	11.123585
	408	204	1	0	11.854975	41.7917	12.652316
	409	205	1	0	1.652015	24.932533	17.757261
	410	205	1	0	1.663185	25.309898	16.264253
	411	206	1	0	19.557497	14.630128	46.795686
	412	206	1	0	20.257109	15.950138	47.169473
	413	207	1	0	28.149915	29.979306	25.098806
	414	207	1	0	28.304133	29.443955	23.663112
	415	208	1	0	20.098216	31.65441	43.545191
	416	208	1	0	19.459114	32.717601	42.632628
	417	209	1	0	12.231771	28.547118	38.234159
	418	209	1	0	12.250074	28.674101	39.768806
	419	210	1	0	2.47428	36.432228	26.043747
	420	210	1	0	2.104257	37.111274	24.711989
	421	211	1	0	42.656431	44.503219	31.539489
	422	211	1	0	42.354594	44.454295	33.048826
	423	212	1	0	36.551042	35.58019	8.206942
	424	212	1	0	38.08926	35.515296	8.24263
	425	213	1	0	0.895477	41.900458	2.517047
	426	213	1	0	1.116472	42.112533	4.02628
	427	214	1	0	14.838258	24.263048	7.688312
	428	214	1	0	14.699878	24.268689	6.154552
	429	215	1	0	37.617889	26.833961	23.10992
	430	215	1	0	37.866705	27.150603	24.596335
	431	216	1	0	27.046108	17.578036	29.810067
	432	216	1	0	25.816643	16.976323	29.104406
	433	217	1	0	38.074514	11.569258	47.912859
	434	217	1	0	38.902936	10.678667	48.857403
	435	218	1	0	13.483352	19.703334	26.378841
	436	218	1	0	13.781063	19.528557	24.878034
	437	219	1	0	29.921969	14.878995	20.747099
	438	219	1	0	28.603963	14.219052	20.30108
	439	220	1	0	18.27039	38.835998	35.451785
	440	220	1	0	18.211431	38.261644	36.879455
	441	221	1	0	1.315599	29.627399	13.8713
	442	221	1	0	0.517786	29.575589	12.555089
	443	222	1	0	9.392865	4.267102	25.357965
	444	222	1	0	9.659305	5.782508	25.293507
	445	223	1	0	43.346193	19.586302	0.576425
	446	223	1	0	44.032754	19.755234	1.944524
	447	224	1	0	23.220071	36.998926	5.373513
	448	224	1	0	23.803808	36.470716	6.697086
	449	225	1	0	28.663731	23.710262	36.610323
	450	225	1	0	29.014093	23.949663	38.090706
	451	226	1	0	49.476102	23.456872	31.705051
	452	226	1	0	49.311572	22.863341	33.116522
	453	227	1	0	17.806169	1.561625	5.84263
	454	227	1	0	18.841352	1.60175	4.703162
	455	228	1	0	5.50389	44.952671	25.655004
	456	228	1	0	5.789897	44.503258	24.210072
	457	229	1	0	25.664628	24.040103	34.934285
	458	229	1	0	26.334069	22.720503	34.50755
	459	230	1	0	24.193535	34.453913	35.22054
	460	230	1	0	23.511389	34.818885	33.888973
	461	231	1	0	24.833842	39.393639	45.879305
	462	231	1	0	24.230607	40.256162	44.755134
	463	232	1	0	46.522429	30.222248	15.22135
	464	232	1	0	46.071677	31.56117	14.608397
	465	233	1	0	32.233054	38.968092	34.836043
	466	233	1	0	32.225214	37.657407	35.644526
	467	234	1	0	17.044213	12.081029	41.831798
	468	234	1	0	18.559496	12.319054	41.969135
	469	235	1	0	30.770224	32.325786	26.182132
	470	235	1	0	30.418823	31.04881	26.967911
	471	236	1	0	3.269397	2.18328	34.788745
	472	236	1	0	3.083537	2.560085	36.270323
	473	237	1	0	15.646944	28.619524	28.330088
	474	237	1	0	15.903783	27.841416	27.026178
	475	238	1	0	15.066092	47.974831	25.467822
	476	238	1	0	15.496735	48.509906	24.089475
	477	239	1	0	6.620648	29.707505	28.961022
	478	239	1	0	7.09674	28.661433	27.936001
	479	240	1	0	32.730306	4.42061	3.015816
	480	240	1	0	33.782575	3.400497	3.488783
	481	241	1	0	19.179065	9.267248	25.65858
	482	241	1	0	20.051038	9.765879	26.825898
	483	242	1	0	38.271088	13.393976	38.84186
	484	242	1	0	37.207516	12.311818	39.105202
	485	243	1	0	16.982991	44.473969	47.72549
	486	243	1	0	15.851821	45.460859	47.381829
	487	244	1	0	26.08588	3.427431	15.275198
	488	244	1	0	26.230044	3.248529	13.752434
	489	245	1	0	37.540468	32.488884	13.068019
	490	245	1	0	36.486739	31.377002	12.90999
	491	246	1	0	21.137202	21.26799	5.055597
	492	246	1	0	21.30019	21.065019	3.537757
	493	247	1	0	36.114138	20.117664	46.973538
	494	247	1	0	36.500492	19.950027	48.454831
	495	248	1	0	34.259594	16.891622	42.367874
	496	248	1	0	34.100165	16.16467	41.019644
	497	249	1	0	23.617274	43.516726	23.184156
	498	249	1	0	23.470053	44.266531	21.8471
	499	250	1	0	42.602177	4.706503	45.853099
	500	250	1	0	42.9681	3.311685	46.393637
	501	251	1	0	18.658082	0.442995	29.529136
	502	251	1	0	17.634444	0.413653	30.679311
	503	252	1	0	24.903622	46.878502	8.341843
	504	252	1	0	24.746611	46.317739	6.916188
	505	253	1	0	1.023373	4.749297	3.287443
	506	253	1	0	1.082628	4.856871	4.822538
	507	254	1	0	0.953726	33.922924	37.8997
	508	254	1	0	0.771396	33.251165	36.525984
	509	255	1	0	26.290621	14.553634	22.630794
	510	255	1	0	26.222996	14.366781	24.15792
	511	256	1	0	33.232272	35.273787	45.562021
	512	256	1	0	31.874116	35.721652	44.99068
	513	257	1	0	18.251261	6.666422	2.245834
	514	257	1	0	18.705662	6.484107	3.70593
	515	258	1	0	16.213778	41.990621	5.96675
	516	258	1	0	14.937147	42.482786	5.259936
	517	259	1	0	12.379648	28.948996	14.448419
	518	259	1	0	12.131204	27.55625	15.056807
	519	260	1	0	43.211488	48.133058	25.159137
	520	260	1	0	43.069552	48.267384	23.631587
	521	261	1	0	17.319968	22.82082	28.728926
	522	261	1	0	17.014892	21.856214	29.889987
	523	262	1	0	39.279812	31.882721	42.954213
	524	262	1	0	39.162175	30.356661	42.784198
	525	263	1	0	48.535228	41.402731	36.446123
	526	263	1	0	47.054741	41.546969	36.844811
	527	264	1	0	39.797709	24.415727	4.021416
	528	264	1	0	41.059027	23.805711	4.660601
	529	265	1	0	11.937097	18.372551	32.969444
	530	265	1	0	11.953461	18.595462	34.493137
	531	266	1	0	38.202581	6.326171	14.866442
	532	266	1	0	38.314279	5.172683	13.852248
	533	267	1	0	2.918139	3.456234	5.247624
	534	267	1	0	2.92433	3.443501	3.707689
	535	268	1	0	27.201037	25.667788	29.650047
	536	268	1	0	26.378589	25.173748	28.445429
	537	269	1	0	2.447265	48.677069	6.147079
	538	269	1	0	2.056277	48.110505	4.769496
	539	270	1	0	46.573626	25.841727	23.640635
	540	270	1	0	45.130621	25.305086	23.677435
	541	271	1	0	42.331675	33.175346	1.750097
	542	271	1	0	42.820943	32.046094	0.82435
	543	272	1	0	36.736787	11.306058	7.491641
	544	272	1	0	37.271097	11.644237	8.89583
	545	273	1	0	25.820239	23.375529	45.467158
	546	273	1	0	25.791128	23.391166	47.006804
	547	274	1	0	22.771928	45.654156	28.91307
	548	274	1	0	21.548578	44.721613	28.839739
	549	275	1	0	13.738532	43.318813	25.755368
	550	275	1	0	14.006777	43.358937	27.271295
	551	276	1	0	34.61046	25.326125	28.964175
	552	276	1	0	33.681394	26.407611	28.382089
	553	277	1	0	46.672983	10.969455	34.2351
	554	277	1	0	47.151535	11.652737	35.529593
	555	278	1	0	5.812554	45.819556	16.568282
	556	278	1	0	7.056516	45.280523	15.837801
	557	279	1	0	20.973281	20.504091	27.108063
	558	279	1	0	21.015391	20.316479	25.580114
	559	280	1	0	6.644717	21.492645	36.980491
	560	280	1	0	6.566886	21.449084	38.517906
	561	281	1	0	31.045034	48.550256	32.330792
	562	281	1	0	30.402992	48.156489	33.674046
	563	282	1	0	8.51485	36.200963	25.684503
	564	282	1	0	8.902867	35.608878	27.052157
	565	283	1	0	30.858334	46.182239	47.947929
	566	283	1	0	30.382732	46.393432	46.498516
	567	284	1	0	33.541782	6.708233	46.835708
	568	284	1	0	32.951651	7.341779	48.109271
	569	285	1	0	7.354953	8.383734	13.103509
